Datum,Plats,Temp,Luftfuktighet
2016-10-01 5:33,Inne,22.8,41
2016-10-01 5:34,Ute,11.3,62
2016-10-01 5:34,Inne,22.8,41
2016-10-01 5:35,Ute,11.3,62
2016-10-01 5:35,Inne,22.8,41
2016-10-01 5:36,Ute,11.3,62
2016-10-01 5:36,Inne,22.8,41
2016-10-01 5:37,Ute,11.3,62
2016-10-01 5:37,Inne,22.8,41
2016-10-01 5:38,Ute,11.3,62
2016-10-01 5:38,Inne,22.8,41
2016-10-01 5:39,Ute,11.3,62
2016-10-01 5:39,Inne,22.8,41
2016-10-01 5:40,Ute,11.3,62
2016-10-01 5:40,Inne,22.8,41
2016-10-01 5:41,Ute,11.3,62
2016-10-01 5:41,Inne,22.8,41
2016-10-01 5:42,Ute,11.3,62
2016-10-01 5:42,Inne,22.8,41
2016-10-01 5:43,Ute,11.3,62
2016-10-01 5:43,Inne,22.8,41
2016-10-01 5:44,Ute,11.3,62
2016-10-01 5:44,Inne,22.8,41
2016-10-01 5:45,Ute,11.3,62
2016-10-01 5:45,Inne,22.8,41
2016-10-01 5:46,Ute,11.2,63
2016-10-01 5:46,Inne,22.8,41
2016-10-01 5:47,Ute,11.2,63
2016-10-01 5:47,Inne,22.8,41
2016-10-01 5:48,Ute,11.2,63
2016-10-01 5:48,Inne,22.8,41
2016-10-01 5:49,Ute,11.2,63
2016-10-01 5:49,Inne,22.8,41
2016-10-01 5:50,Ute,11.2,63
2016-10-01 5:50,Inne,22.8,41
2016-10-01 5:51,Ute,11.2,63
2016-10-01 5:51,Inne,22.8,41
2016-10-01 5:52,Ute,11.2,63
2016-10-01 5:52,Inne,22.8,41
2016-10-01 5:53,Ute,11.2,63
2016-10-01 5:53,Inne,22.8,41
2016-10-01 5:54,Ute,11.2,63
2016-10-01 5:54,Inne,22.8,41
2016-10-01 5:55,Ute,11.2,63
2016-10-01 5:55,Inne,22.8,41
2016-10-01 5:56,Ute,11.2,63
2016-10-01 5:56,Inne,22.8,41
2016-10-01 5:57,Ute,11.2,63
2016-10-01 5:57,Inne,22.8,41
2016-10-01 5:58,Ute,11.2,63
2016-10-01 5:58,Inne,22.8,41
2016-10-01 5:59,Ute,11.2,63
2016-10-01 6:00,Ute,11.2,63
2016-10-01 6:00,Inne,22.8,41
2016-10-01 6:01,Ute,11.1,63
2016-10-01 6:01,Inne,22.8,41
2016-10-01 6:02,Ute,11.1,63
2016-10-01 6:02,Inne,22.8,41
2016-10-01 6:03,Ute,11.1,63
2016-10-01 6:03,Inne,22.8,41
2016-10-01 6:04,Ute,11.1,63
2016-10-01 6:04,Inne,22.8,41
2016-10-01 6:05,Ute,11.1,63
2016-10-01 6:05,Inne,22.8,41
2016-10-01 6:06,Ute,11.1,63
2016-10-01 6:06,Inne,22.8,41
2016-10-01 6:07,Ute,11.1,63
2016-10-01 6:07,Inne,22.8,41
2016-10-01 6:08,Ute,11.1,63
2016-10-01 6:08,Inne,22.8,41
2016-10-01 6:09,Ute,11.1,63
2016-10-01 6:09,Inne,22.8,41
2016-10-01 6:10,Ute,11.1,63
2016-10-01 6:10,Inne,22.8,41
2016-10-01 6:11,Ute,11.1,64
2016-10-01 6:11,Inne,22.8,41
2016-10-01 6:12,Ute,11.1,64
2016-10-01 6:12,Inne,22.8,41
2016-10-01 6:13,Ute,11.1,64
2016-10-01 6:13,Inne,22.8,41
2016-10-01 6:14,Ute,11.1,64
2016-10-01 6:14,Inne,22.8,41
2016-10-01 6:15,Ute,11.1,64
2016-10-01 6:15,Inne,22.8,41
2016-10-01 6:16,Ute,11.1,64
2016-10-01 6:16,Inne,22.8,41
2016-10-01 6:17,Ute,11.1,64
2016-10-01 6:17,Inne,22.8,41
2016-10-01 6:18,Ute,11.1,64
2016-10-01 6:18,Inne,22.8,41
2016-10-01 6:19,Ute,11.1,64
2016-10-01 6:19,Inne,22.8,41
2016-10-01 6:20,Ute,11.1,64
2016-10-01 6:20,Inne,22.8,41
2016-10-01 6:21,Ute,11,64
2016-10-01 6:21,Inne,22.8,41
2016-10-01 6:22,Ute,11,64
2016-10-01 6:22,Inne,22.8,41
2016-10-01 6:23,Ute,11,64
2016-10-01 6:23,Inne,22.8,41
2016-10-01 6:24,Ute,11,64
2016-10-01 6:24,Inne,22.8,41
2016-10-01 6:25,Ute,11,64
2016-10-01 6:26,Ute,11,64
2016-10-01 6:26,Inne,22.8,41
2016-10-01 6:27,Ute,11,64
2016-10-01 6:27,Inne,22.8,41
2016-10-01 6:28,Ute,11,64
2016-10-01 6:28,Inne,22.8,41
2016-10-01 6:29,Ute,11,64
2016-10-01 6:29,Inne,22.8,41
2016-10-01 6:30,Ute,11,64
2016-10-01 6:30,Inne,22.8,41
2016-10-01 6:31,Ute,11,64
2016-10-01 6:31,Inne,22.8,41
2016-10-01 6:32,Ute,11,64
2016-10-01 6:32,Inne,22.8,41
2016-10-01 6:33,Ute,10.9,64
2016-10-01 6:33,Inne,22.8,41
2016-10-01 6:34,Ute,10.9,64
2016-10-01 6:34,Inne,22.8,41
2016-10-01 6:35,Ute,10.9,64
2016-10-01 6:35,Inne,22.8,41
2016-10-01 6:36,Ute,10.9,64
2016-10-01 6:36,Inne,22.8,41
2016-10-01 6:37,Ute,10.9,64
2016-10-01 6:37,Inne,22.8,41
2016-10-01 6:38,Ute,10.9,64
2016-10-01 6:38,Inne,22.8,41
2016-10-01 6:39,Ute,10.9,64
2016-10-01 6:39,Inne,22.8,41
2016-10-01 6:40,Ute,10.9,64
2016-10-01 6:40,Inne,22.8,41
2016-10-01 6:41,Ute,10.9,64
2016-10-01 6:41,Inne,22.8,41
2016-10-01 6:42,Ute,10.9,64
2016-10-01 6:42,Inne,22.8,41
2016-10-01 6:43,Ute,10.9,64
2016-10-01 6:43,Inne,22.8,41
2016-10-01 6:44,Ute,10.9,64
2016-10-01 6:44,Inne,22.8,41
2016-10-01 6:45,Ute,10.9,64
2016-10-01 6:45,Inne,22.8,41
2016-10-01 6:46,Ute,10.9,64
2016-10-01 6:46,Inne,22.8,41
2016-10-01 6:47,Ute,10.9,65
2016-10-01 6:47,Inne,22.8,41
2016-10-01 6:48,Ute,10.9,65
2016-10-01 6:48,Inne,22.8,41
2016-10-01 6:49,Ute,10.9,65
2016-10-01 6:49,Inne,22.8,41
2016-10-01 6:50,Ute,10.9,65
2016-10-01 6:50,Inne,22.8,41
2016-10-01 6:51,Ute,10.9,65
2016-10-01 6:51,Inne,22.8,41
2016-10-01 6:52,Ute,10.9,65
2016-10-01 6:52,Inne,22.8,41
2016-10-01 6:53,Ute,10.8,65
2016-10-01 6:53,Inne,22.8,41
2016-10-01 6:54,Ute,10.8,65
2016-10-01 6:54,Inne,22.8,41
2016-10-01 6:55,Ute,10.8,65
2016-10-01 6:55,Inne,22.8,41
2016-10-01 6:56,Ute,10.8,65
2016-10-01 6:56,Inne,22.8,41
2016-10-01 6:57,Ute,10.8,65
2016-10-01 6:57,Inne,22.8,41
2016-10-01 6:58,Ute,10.8,65
2016-10-01 6:58,Inne,22.8,41
2016-10-01 6:59,Ute,10.8,65
2016-10-01 6:59,Inne,22.8,41
2016-10-01 7:00,Ute,10.8,65
2016-10-01 7:00,Inne,22.8,41
2016-10-01 7:01,Ute,10.8,65
2016-10-01 7:01,Inne,22.8,41
2016-10-01 7:02,Ute,10.8,65
2016-10-01 7:02,Inne,22.8,41
2016-10-01 7:03,Ute,10.8,65
2016-10-01 7:03,Inne,22.8,41
2016-10-01 7:04,Ute,10.8,65
2016-10-01 7:05,Ute,10.8,65
2016-10-01 7:05,Inne,22.8,41
2016-10-01 7:06,Ute,10.8,65
2016-10-01 7:06,Inne,22.8,41
2016-10-01 7:07,Ute,10.8,66
2016-10-01 7:07,Inne,22.8,41
2016-10-01 7:08,Ute,10.8,65
2016-10-01 7:08,Inne,22.8,41
2016-10-01 7:09,Ute,10.8,65
2016-10-01 7:09,Inne,22.8,41
2016-10-01 7:10,Ute,10.8,65
2016-10-01 7:10,Inne,22.8,41
2016-10-01 7:11,Ute,10.7,65
2016-10-01 7:11,Inne,22.8,41
2016-10-01 7:12,Ute,10.7,65
2016-10-01 7:12,Inne,22.8,41
2016-10-01 7:13,Ute,10.7,65
2016-10-01 7:13,Inne,22.8,41
2016-10-01 7:14,Ute,10.7,65
2016-10-01 7:14,Inne,22.8,41
2016-10-01 7:15,Ute,10.7,65
2016-10-01 7:15,Inne,22.8,41
2016-10-01 7:16,Ute,10.7,65
2016-10-01 7:16,Inne,22.8,41
2016-10-01 7:17,Ute,10.7,65
2016-10-01 7:17,Inne,22.8,41
2016-10-01 7:18,Ute,10.7,65
2016-10-01 7:18,Inne,22.8,41
2016-10-01 7:19,Ute,10.7,65
2016-10-01 7:19,Inne,22.8,41
2016-10-01 7:20,Ute,10.7,65
2016-10-01 7:20,Inne,22.8,41
2016-10-01 7:21,Ute,10.7,65
2016-10-01 7:21,Inne,22.8,41
2016-10-01 7:22,Ute,10.7,66
2016-10-01 7:22,Inne,22.8,41
2016-10-01 7:23,Ute,10.6,66
2016-10-01 7:23,Inne,22.8,41
2016-10-01 7:24,Ute,10.7,66
2016-10-01 7:24,Inne,22.8,41
2016-10-01 7:25,Ute,10.6,66
2016-10-01 7:25,Inne,22.8,41
2016-10-01 7:26,Ute,10.6,65
2016-10-01 7:26,Inne,22.8,41
2016-10-01 7:27,Ute,10.6,65
2016-10-01 7:27,Inne,22.8,41
2016-10-01 7:28,Ute,10.6,66
2016-10-01 7:28,Inne,22.8,41
2016-10-01 7:29,Ute,10.6,65
2016-10-01 7:29,Inne,22.8,41
2016-10-01 7:30,Ute,10.6,66
2016-10-01 7:31,Ute,10.6,66
2016-10-01 7:31,Inne,22.8,41
2016-10-01 7:32,Ute,10.6,66
2016-10-01 7:32,Inne,22.8,41
2016-10-01 7:33,Ute,10.6,65
2016-10-01 7:33,Inne,22.8,41
2016-10-01 7:34,Ute,10.6,66
2016-10-01 7:34,Inne,22.8,41
2016-10-01 7:35,Ute,10.6,66
2016-10-01 7:35,Inne,22.8,41
2016-10-01 7:36,Ute,10.6,66
2016-10-01 7:36,Inne,22.8,41
2016-10-01 7:37,Ute,10.6,66
2016-10-01 7:37,Inne,22.8,41
2016-10-01 7:38,Inne,22.8,41
2016-10-01 7:39,Ute,10.6,66
2016-10-01 7:39,Inne,22.8,41
2016-10-01 7:40,Ute,10.6,66
2016-10-01 7:40,Inne,22.8,41
2016-10-01 7:41,Ute,10.6,66
2016-10-01 7:41,Inne,22.8,41
2016-10-01 7:42,Ute,10.6,66
2016-10-01 7:42,Inne,22.8,41
2016-10-01 7:43,Ute,10.6,66
2016-10-01 7:43,Inne,22.8,41
2016-10-01 7:44,Ute,10.6,65
2016-10-01 7:44,Inne,22.8,41
2016-10-01 7:45,Ute,10.6,66
2016-10-01 7:45,Inne,22.8,41
2016-10-01 7:46,Ute,10.6,66
2016-10-01 7:46,Inne,22.8,41
2016-10-01 7:47,Ute,10.6,66
2016-10-01 7:47,Inne,22.8,41
2016-10-01 7:48,Ute,10.6,66
2016-10-01 7:48,Inne,22.8,41
2016-10-01 7:49,Ute,10.6,66
2016-10-01 7:49,Inne,22.8,41
2016-10-01 7:50,Ute,10.6,66
2016-10-01 7:50,Inne,22.8,41
2016-10-01 7:51,Inne,22.8,41
2016-10-01 7:52,Ute,10.6,66
2016-10-01 7:52,Inne,22.8,41
2016-10-01 7:53,Ute,10.6,66
2016-10-01 7:53,Inne,22.8,41
2016-10-01 7:54,Ute,10.7,66
2016-10-01 7:54,Inne,22.8,40
2016-10-01 7:55,Ute,10.7,66
2016-10-01 7:55,Inne,22.8,40
2016-10-01 7:56,Ute,10.7,66
2016-10-01 7:56,Inne,22.8,40
2016-10-01 7:57,Ute,10.7,66
2016-10-01 7:57,Inne,22.8,40
2016-10-01 7:58,Ute,10.7,65
2016-10-01 7:58,Inne,22.8,40
2016-10-01 7:59,Ute,10.7,65
2016-10-01 7:59,Inne,22.8,40
2016-10-01 8:00,Ute,10.7,66
2016-10-01 8:00,Inne,22.8,40
2016-10-01 8:01,Ute,10.7,66
2016-10-01 8:01,Inne,22.8,40
2016-10-01 8:02,Ute,10.7,66
2016-10-01 8:02,Inne,22.8,40
2016-10-01 8:03,Ute,10.7,66
2016-10-01 8:03,Inne,22.8,40
2016-10-01 8:04,Inne,22.8,40
2016-10-01 8:05,Ute,10.7,66
2016-10-01 8:05,Inne,22.8,40
2016-10-01 8:06,Ute,10.8,66
2016-10-01 8:06,Inne,22.8,40
2016-10-01 8:07,Ute,10.8,66
2016-10-01 8:07,Inne,22.8,40
2016-10-01 8:08,Ute,10.8,66
2016-10-01 8:08,Inne,22.8,40
2016-10-01 8:09,Ute,10.8,66
2016-10-01 8:09,Inne,22.8,41
2016-10-01 8:10,Ute,10.8,66
2016-10-01 8:10,Inne,22.8,40
2016-10-01 8:11,Ute,10.8,66
2016-10-01 8:11,Inne,22.8,40
2016-10-01 8:12,Ute,10.8,66
2016-10-01 8:12,Inne,22.8,40
2016-10-01 8:13,Ute,10.8,66
2016-10-01 8:13,Inne,22.8,40
2016-10-01 8:14,Ute,10.8,66
2016-10-01 8:14,Inne,22.8,40
2016-10-01 8:15,Ute,10.8,66
2016-10-01 8:15,Inne,22.8,40
2016-10-01 8:16,Ute,10.8,66
2016-10-01 8:16,Inne,22.8,40
2016-10-01 8:17,Inne,22.8,40
2016-10-01 8:18,Ute,10.8,66
2016-10-01 8:18,Inne,22.8,40
2016-10-01 8:19,Ute,10.8,66
2016-10-01 8:19,Inne,22.8,40
2016-10-01 8:20,Ute,10.8,66
2016-10-01 8:20,Inne,22.8,40
2016-10-01 8:21,Ute,10.8,66
2016-10-01 8:21,Inne,22.8,40
2016-10-01 8:22,Ute,10.8,66
2016-10-01 8:22,Inne,22.8,40
2016-10-01 8:23,Ute,10.8,66
2016-10-01 8:23,Inne,22.8,40
2016-10-01 8:24,Ute,10.8,66
2016-10-01 8:24,Inne,22.8,40
2016-10-01 8:25,Ute,10.8,66
2016-10-01 8:25,Inne,22.8,40
2016-10-01 8:26,Ute,10.8,66
2016-10-01 8:26,Inne,22.8,40
2016-10-01 8:27,Ute,10.8,66
2016-10-01 8:27,Inne,22.8,40
2016-10-01 8:28,Ute,10.8,66
2016-10-01 8:28,Inne,22.8,40
2016-10-01 8:29,Ute,10.9,66
2016-10-01 8:29,Inne,22.8,40
2016-10-01 8:30,Inne,22.8,40
2016-10-01 8:31,Ute,10.9,66
2016-10-01 8:31,Inne,22.8,40
2016-10-01 8:32,Ute,10.9,66
2016-10-01 8:32,Inne,22.8,40
2016-10-01 8:33,Ute,10.9,66
2016-10-01 8:33,Inne,22.8,40
2016-10-01 8:34,Ute,10.9,66
2016-10-01 8:34,Inne,22.8,40
2016-10-01 8:35,Ute,10.9,66
2016-10-01 8:35,Inne,22.8,40
2016-10-01 8:36,Ute,10.9,66
2016-10-01 8:36,Inne,22.8,40
2016-10-01 8:37,Ute,10.9,66
2016-10-01 8:37,Inne,22.8,40
2016-10-01 8:38,Ute,10.9,66
2016-10-01 8:38,Inne,22.8,40
2016-10-01 8:39,Ute,10.9,66
2016-10-01 8:39,Inne,22.8,40
2016-10-01 8:40,Ute,10.9,66
2016-10-01 8:40,Inne,22.8,40
2016-10-01 8:41,Ute,10.9,66
2016-10-01 8:41,Inne,22.8,40
2016-10-01 8:42,Ute,10.9,66
2016-10-01 8:42,Inne,22.8,40
2016-10-01 8:43,Inne,22.8,40
2016-10-01 8:44,Ute,10.9,65
2016-10-01 8:44,Inne,22.8,40
2016-10-01 8:45,Ute,10.9,65
2016-10-01 8:45,Inne,22.8,40
2016-10-01 8:46,Ute,11,65
2016-10-01 8:46,Inne,22.8,40
2016-10-01 8:47,Ute,11,65
2016-10-01 8:47,Inne,22.8,40
2016-10-01 8:48,Ute,11,66
2016-10-01 8:48,Inne,22.8,40
2016-10-01 8:49,Ute,11,65
2016-10-01 8:49,Inne,22.8,40
2016-10-01 8:50,Ute,11,65
2016-10-01 8:50,Inne,22.8,40
2016-10-01 8:51,Ute,11,65
2016-10-01 8:51,Inne,22.8,40
2016-10-01 8:52,Ute,11.1,65
2016-10-01 8:52,Inne,22.8,40
2016-10-01 8:53,Ute,11.1,65
2016-10-01 8:53,Inne,22.8,40
2016-10-01 8:54,Ute,11.1,65
2016-10-01 8:54,Inne,22.8,40
2016-10-01 8:55,Ute,11.1,65
2016-10-01 8:55,Inne,22.8,40
2016-10-01 8:56,Inne,22.8,40
2016-10-01 8:57,Ute,11.1,65
2016-10-01 8:57,Inne,22.8,40
2016-10-01 8:58,Ute,11.1,65
2016-10-01 8:58,Inne,22.8,40
2016-10-01 8:59,Ute,11.1,65
2016-10-01 8:59,Inne,22.8,40
2016-10-01 9:00,Ute,11.1,65
2016-10-01 9:00,Inne,22.8,40
2016-10-01 9:01,Ute,11.1,65
2016-10-01 9:01,Inne,22.8,40
2016-10-01 9:02,Ute,11.1,65
2016-10-01 9:02,Inne,22.8,40
2016-10-01 9:03,Ute,11.2,65
2016-10-01 9:03,Inne,22.8,40
2016-10-01 9:04,Ute,11.2,65
2016-10-01 9:04,Inne,22.8,40
2016-10-01 9:05,Ute,11.2,65
2016-10-01 9:05,Inne,22.8,40
2016-10-01 9:06,Ute,11.2,65
2016-10-01 9:06,Inne,22.8,40
2016-10-01 9:07,Ute,11.3,65
2016-10-01 9:07,Inne,22.8,40
2016-10-01 9:08,Ute,11.3,65
2016-10-01 9:08,Inne,22.8,40
2016-10-01 9:09,Inne,22.8,40
2016-10-01 9:10,Ute,11.3,64
2016-10-01 9:10,Inne,22.8,40
2016-10-01 9:11,Ute,11.3,64
2016-10-01 9:11,Inne,22.8,40
2016-10-01 9:12,Ute,11.3,64
2016-10-01 9:12,Inne,22.8,40
2016-10-01 9:13,Ute,11.3,64
2016-10-01 9:13,Inne,22.8,40
2016-10-01 9:14,Ute,11.3,64
2016-10-01 9:14,Inne,22.8,40
2016-10-01 9:15,Ute,11.4,64
2016-10-01 9:15,Inne,22.8,40
2016-10-01 9:16,Ute,11.4,64
2016-10-01 9:16,Inne,22.8,40
2016-10-01 9:17,Ute,11.4,64
2016-10-01 9:17,Inne,22.8,40
2016-10-01 9:18,Ute,11.4,63
2016-10-01 9:18,Inne,22.8,40
2016-10-01 9:19,Ute,11.4,63
2016-10-01 9:19,Inne,22.8,40
2016-10-01 9:20,Ute,11.4,63
2016-10-01 9:20,Inne,22.8,40
2016-10-01 9:20,Ute,11.4,63
2016-10-01 9:21,Inne,22.8,40
2016-10-01 9:22,Inne,22.8,40
2016-10-01 9:22,Ute,11.5,62
2016-10-01 9:23,Inne,22.8,40
2016-10-01 9:23,Ute,11.5,62
2016-10-01 9:24,Inne,22.8,40
2016-10-01 9:24,Ute,11.6,62
2016-10-01 9:25,Inne,22.8,40
2016-10-01 9:25,Ute,11.6,61
2016-10-01 9:26,Inne,22.8,40
2016-10-01 9:26,Ute,11.6,61
2016-10-01 9:27,Inne,22.8,40
2016-10-01 9:27,Ute,11.6,61
2016-10-01 9:28,Inne,22.8,40
2016-10-01 9:28,Ute,11.6,61
2016-10-01 9:29,Inne,22.8,40
2016-10-01 9:29,Ute,11.6,60
2016-10-01 9:30,Inne,22.8,40
2016-10-01 9:30,Ute,11.6,59
2016-10-01 9:31,Inne,22.8,40
2016-10-01 9:31,Ute,11.6,59
2016-10-01 9:32,Inne,22.8,40
2016-10-01 9:32,Ute,11.6,59
2016-10-01 9:33,Inne,22.8,40
2016-10-01 9:33,Ute,11.6,59
2016-10-01 9:34,Inne,22.8,40
2016-10-01 9:35,Inne,22.8,40
2016-10-01 9:35,Ute,11.6,58
2016-10-01 9:36,Inne,22.8,40
2016-10-01 9:36,Ute,11.6,58
2016-10-01 9:37,Inne,22.8,40
2016-10-01 9:37,Ute,11.6,59
2016-10-01 9:38,Inne,22.8,40
2016-10-01 9:38,Ute,11.7,59
2016-10-01 9:39,Inne,22.8,40
2016-10-01 9:39,Ute,11.7,59
2016-10-01 9:40,Ute,11.7,58
2016-10-01 9:41,Inne,22.8,40
2016-10-01 9:41,Ute,11.8,58
2016-10-01 9:42,Inne,22.8,40
2016-10-01 9:42,Ute,11.8,58
2016-10-01 9:43,Inne,22.8,40
2016-10-01 9:43,Ute,11.8,58
2016-10-01 9:44,Inne,22.8,40
2016-10-01 9:44,Ute,11.8,58
2016-10-01 9:45,Inne,22.8,40
2016-10-01 9:45,Ute,11.8,58
2016-10-01 9:46,Inne,22.8,40
2016-10-01 9:46,Ute,11.8,57
2016-10-01 9:47,Inne,22.8,40
2016-10-01 9:48,Inne,22.8,40
2016-10-01 9:48,Ute,11.8,57
2016-10-01 9:49,Inne,22.8,40
2016-10-01 9:49,Ute,11.8,56
2016-10-01 9:50,Inne,22.8,40
2016-10-01 9:50,Ute,11.8,56
2016-10-01 9:51,Inne,22.8,40
2016-10-01 9:51,Ute,11.8,55
2016-10-01 9:52,Inne,22.8,40
2016-10-01 9:52,Ute,11.8,56
2016-10-01 9:53,Ute,11.8,56
2016-10-01 9:54,Inne,22.8,40
2016-10-01 9:54,Ute,11.8,56
2016-10-01 9:55,Inne,22.8,40
2016-10-01 9:55,Ute,11.9,57
2016-10-01 9:56,Inne,22.8,40
2016-10-01 9:56,Ute,11.9,57
2016-10-01 9:57,Inne,22.8,40
2016-10-01 9:57,Ute,11.9,57
2016-10-01 9:58,Inne,22.8,40
2016-10-01 9:58,Ute,11.9,56
2016-10-01 9:59,Inne,22.8,40
2016-10-01 9:59,Ute,11.9,56
2016-10-01 10:00,Inne,22.8,40
2016-10-01 10:01,Inne,22.8,40
2016-10-01 10:01,Ute,11.9,57
2016-10-01 10:02,Inne,22.8,40
2016-10-01 10:02,Ute,11.9,57
2016-10-01 10:03,Inne,22.8,40
2016-10-01 10:03,Ute,11.9,56
2016-10-01 10:04,Inne,22.8,40
2016-10-01 10:04,Ute,11.9,56
2016-10-01 10:05,Inne,22.8,40
2016-10-01 10:05,Ute,11.9,56
2016-10-01 10:06,Ute,12,55
2016-10-01 10:07,Inne,22.8,40
2016-10-01 10:07,Ute,12,55
2016-10-01 10:08,Inne,22.8,40
2016-10-01 10:08,Ute,12,55
2016-10-01 10:09,Inne,22.8,40
2016-10-01 10:09,Ute,12,55
2016-10-01 10:10,Inne,22.8,40
2016-10-01 10:10,Ute,12,54
2016-10-01 10:11,Inne,22.8,40
2016-10-01 10:11,Ute,12.1,54
2016-10-01 10:12,Inne,22.8,40
2016-10-01 10:12,Ute,12.1,54
2016-10-01 10:13,Inne,22.8,40
2016-10-01 10:14,Inne,22.8,40
2016-10-01 10:14,Ute,12.1,54
2016-10-01 10:15,Inne,22.8,40
2016-10-01 10:15,Ute,12.1,54
2016-10-01 10:16,Inne,22.8,40
2016-10-01 10:16,Ute,12.1,54
2016-10-01 10:17,Inne,22.8,40
2016-10-01 10:17,Ute,12.1,54
2016-10-01 10:18,Inne,22.8,40
2016-10-01 10:18,Ute,12.1,54
2016-10-01 10:19,Ute,12.1,54
2016-10-01 10:20,Inne,22.8,40
2016-10-01 10:20,Ute,12.1,54
2016-10-01 10:21,Inne,22.8,40
2016-10-01 10:21,Ute,12.1,53
2016-10-01 10:22,Inne,22.8,40
2016-10-01 10:22,Ute,12.1,53
2016-10-01 10:23,Inne,22.8,40
2016-10-01 10:23,Ute,12.2,53
2016-10-01 10:24,Inne,22.8,40
2016-10-01 10:24,Ute,12.2,53
2016-10-01 10:25,Inne,22.8,40
2016-10-01 10:25,Ute,12.2,53
2016-10-01 10:26,Inne,22.8,40
2016-10-01 10:27,Inne,22.8,40
2016-10-01 10:27,Ute,12.3,53
2016-10-01 10:28,Inne,22.8,40
2016-10-01 10:28,Ute,12.3,53
2016-10-01 10:29,Inne,22.8,40
2016-10-01 10:29,Ute,12.3,53
2016-10-01 10:30,Inne,22.8,40
2016-10-01 10:30,Ute,12.3,53
2016-10-01 10:31,Inne,22.8,40
2016-10-01 10:31,Ute,12.3,53
2016-10-01 10:32,Inne,22.8,40
2016-10-01 10:32,Ute,12.3,52
2016-10-01 10:33,Inne,22.8,40
2016-10-01 10:33,Ute,12.3,52
2016-10-01 10:34,Inne,22.8,40
2016-10-01 10:34,Ute,12.3,53
2016-10-01 10:35,Inne,22.8,40
2016-10-01 10:35,Ute,12.3,53
2016-10-01 10:36,Inne,22.8,40
2016-10-01 10:36,Ute,12.3,53
2016-10-01 10:37,Inne,22.8,40
2016-10-01 10:37,Ute,12.3,53
2016-10-01 10:38,Inne,22.8,40
2016-10-01 10:38,Ute,12.4,52
2016-10-01 10:39,Inne,22.8,40
2016-10-01 10:40,Inne,22.8,40
2016-10-01 10:40,Ute,12.4,50
2016-10-01 10:41,Inne,22.8,40
2016-10-01 10:41,Ute,12.4,50
2016-10-01 10:42,Inne,22.8,40
2016-10-01 10:42,Ute,12.4,50
2016-10-01 10:43,Inne,22.8,40
2016-10-01 10:43,Ute,12.4,50
2016-10-01 10:44,Inne,22.8,40
2016-10-01 10:44,Ute,12.4,50
2016-10-01 10:45,Inne,22.8,40
2016-10-01 10:45,Ute,12.4,50
2016-10-01 10:46,Inne,22.8,40
2016-10-01 10:46,Ute,12.4,50
2016-10-01 10:47,Inne,22.8,40
2016-10-01 10:47,Ute,12.5,50
2016-10-01 10:48,Inne,22.8,40
2016-10-01 10:48,Ute,12.5,51
2016-10-01 10:49,Inne,22.8,40
2016-10-01 10:49,Ute,12.6,51
2016-10-01 10:50,Inne,22.8,40
2016-10-01 10:50,Ute,12.6,51
2016-10-01 10:51,Inne,22.8,40
2016-10-01 10:51,Ute,12.6,51
2016-10-01 10:52,Inne,22.8,40
2016-10-01 10:53,Inne,22.8,40
2016-10-01 10:53,Ute,12.6,50
2016-10-01 10:54,Inne,22.8,40
2016-10-01 10:54,Ute,12.6,50
2016-10-01 10:55,Inne,22.8,40
2016-10-01 10:55,Ute,12.6,49
2016-10-01 10:56,Inne,22.8,40
2016-10-01 10:56,Ute,12.6,49
2016-10-01 10:57,Inne,22.8,40
2016-10-01 10:57,Ute,12.6,48
2016-10-01 10:58,Inne,22.8,40
2016-10-01 10:58,Ute,12.6,48
2016-10-01 10:59,Inne,22.8,40
2016-10-01 10:59,Ute,12.6,48
2016-10-01 11:00,Inne,22.8,40
2016-10-01 11:00,Ute,12.6,48
2016-10-01 11:01,Inne,22.8,40
2016-10-01 11:01,Ute,12.6,48
2016-10-01 11:01,Inne,22.8,40
2016-10-01 11:02,Ute,12.7,48
2016-10-01 11:02,Inne,22.8,40
2016-10-01 11:03,Ute,12.7,48
2016-10-01 11:03,Inne,22.8,40
2016-10-01 11:04,Ute,12.7,47
2016-10-01 11:04,Inne,22.8,40
2016-10-01 11:05,Inne,22.8,40
2016-10-01 11:06,Ute,12.7,47
2016-10-01 11:06,Inne,22.8,40
2016-10-01 11:07,Ute,12.7,46
2016-10-01 11:07,Inne,22.8,40
2016-10-01 11:08,Ute,12.7,47
2016-10-01 11:08,Inne,22.8,40
2016-10-01 11:09,Ute,12.7,47
2016-10-01 11:09,Inne,22.8,40
2016-10-01 11:10,Ute,12.7,47
2016-10-01 11:11,Ute,12.7,47
2016-10-01 11:11,Inne,22.8,40
2016-10-01 11:12,Ute,12.7,46
2016-10-01 11:12,Inne,22.8,40
2016-10-01 11:13,Ute,12.7,47
2016-10-01 11:13,Inne,22.8,40
2016-10-01 11:14,Ute,12.8,47
2016-10-01 11:14,Inne,22.8,40
2016-10-01 11:15,Ute,12.8,47
2016-10-01 11:15,Inne,22.8,40
2016-10-01 11:16,Ute,12.8,47
2016-10-01 11:16,Inne,22.8,40
2016-10-01 11:17,Ute,12.8,47
2016-10-01 11:17,Inne,22.8,40
2016-10-01 11:18,Ute,12.9,47
2016-10-01 11:18,Inne,22.8,40
